thread_id,full_thread_text,n_turns,gold_intent,gold_escalate,gold_reason,gold_reply_notes
2416382,"[Customer]: @115850 company is full of scam they &amp; der courier people all are the big scammers they charged money sending wrong items @1560
[AmazonHelp]: @126983 I'm sorry to see you disappointed, could you brief us the issue you are facing, we'll help. ^MJ
[Customer]: @AmazonHelp You guys cheated with me and now I have to putted this into higher authorities as I filled a complaint against u into consumer court
[AmazonHelp]: @126983 Allow us to take a closer look and help. Please fill up this form: https://t.co/GIJyeYqKE0 and we'll reach out to you. ^HK
[Customer]: @AmazonHelp This is pathetic not expected this from your guys so cheap activity done by Amazon people
[AmazonHelp]: @126983 I get your disappointment. Kindly share the asked details via the above link. We'd like to help. ^SG
[Customer]: @AmazonHelp 7291984522 my number
[AmazonHelp]: @126983 Please don't provide your order details, we consider it to be personal information. Our page is visible to the public.(2/2)^PJ",8,scam_phishing_check,auto_handle,"Public domain safety inquiry; AI agent can immediately identify phishing patterns, advise not clicking links, and provide reporting address.",Confirm Amazon never requests passwords or payment details via SMS/email; instruct customer to forward suspicious message to stop-spoofing@amazon.com.
2278351,"[Customer]: Waited in all day for my CPU cooler and it’s just arrived broken! @115830
[AmazonHelp]: @662458 I'm terribly sorry you waited around just to receive a broken CPU cooler, Steve. We want to help make this right. Let's go over available options here: https://t.co/hnkXXHPdBu ^FD",2,order_product_problem,auto_handle,Standard item return or replacement can be self-served through the online Returns Center.,Provide link to amazon.com/returns; explain prepaid drop-off options; invite DM if self-service portal presents an error.
1178052,"[Customer]: Idk who has the worst customer service @5268 or @115821 but I’m def. over them both over today .
[AmazonHelp]: @397063 Oh no! Sorry to hear we've not met your expectations. Mind telling us what's going on? We'd love to help! ^KL
[Customer]: @AmazonHelp I would think that that would be important information and that you should mislead your customers like that . Then I had to jump through
[AmazonHelp]: @397063 I'm so sorry for this poor experience! Have you received an e-mail confirming a refund? If so, can you tell us the date? ^HS
[Customer]: @AmazonHelp Yes
[AmazonHelp]: @397063 Thanks for letting us know you received the email confirming a refund is being processed. When did you receive the e-mail? ^NN",6,service_complaint_vague,auto_handle,General venting without specific order or account details; can be handled with empathetic brand apology and open offer to assist.,Acknowledge frustration with empathy; ask open-ended question inviting customer to share specific issue via DM if active help is needed.
86211,"[Customer]: @115821 help order number I wish to cancel ORDER # D01-3970700-6742663. Inadvertently ordered.  

Thanx
[AmazonHelp]: @134819 We're happy to help! However, we aren't able to access your account via Twitter. Can you please contact us here:  https://t.co/hApLpMlfHN ^GS",2,other,auto_handle,"Routine return policy, locker instructions, or trade-in inquiries can be answered via self-service help links.",Provide direct URL to locker return instructions or self-service order cancellation portal.
627423,"[Customer]: without question @115821 has the world's worst customer service. It is almost as if they purposefully try to be as unhelpful as possible.
[AmazonHelp]: @268595 That's not the impression we'd hope you'd have of us, Alex! Will you tell us how we can help? No personal info please. ^CS
[Customer]: @AmazonHelp I subscribed to a blog. New content not being sent. I  was passed to 7 ppl. Finally told issue was waiting for Blog to update.  Not true.",3,service_complaint_vague,auto_handle,General venting without specific order or account details; can be handled with empathetic brand apology and open offer to assist.,Acknowledge frustration with empathy; ask open-ended question inviting customer to share specific issue via DM if active help is needed.
1155116,"[Customer]: It’s great that @115821 prime gives discounts on special editions. This is the second one we’ve order and both were damaged. Never again. 😡
[Customer]: @115821 Special edition video games by the way
[Customer]: @391735 @115821 Fire Emblem Warriors?
[Customer]: @396099 @115821 Yep bf ordered it and it was crushed. Same thing we GOTY fallout 4
[AmazonHelp]: @391735 We’re always looking to improve, and would love for our Packaging team to hear about this: https://t.co/XvoaamypVe ^ST",5,order_product_problem,auto_handle,Standard item return or replacement can be self-served through the online Returns Center.,Provide link to amazon.com/returns; explain prepaid drop-off options; invite DM if self-service portal presents an error.
631726,"[Customer]: @115821 has the absolute WORST customer service ever! Bar none. #NeverAgain
[AmazonHelp]: @269709 That's not the impression we'd like to leave you with! Can you tell us more about what's happened? Please don't include any account details. ^RA
[Customer]: @AmazonHelp i got locked out of my account never recieved my items customer service rep. was super rude &amp; cant cancel my prime supscription because....my account is still locked
[AmazonHelp]: @269709 Oh no! I'm terribly sorry we've missed the mark! We'd like to help fix this! First things first, did you happen to receive an e-mail from an account specialist regarding your account? Have you checked your spam/junk folder? ^TK
[Customer]: @AmazonHelp i did not recieve emails regarding the matter
[AmazonHelp]: @269709 I'm sorry for the frustration! Please give us a call and we'll do everything we can to get this fixed​: https://t.co/hApLpMlfHN  ^LL
[Customer]: @AmazonHelp i cannot log i to my account as my account has been locked
[AmazonHelp]: @269709 This link will allow you to contact us and bypass log in for now. Please click here: https://t.co/jzvkhdlrK5. Was there an error message when you attempted to log in to your account? What did it say?  ^SY
[Customer]: @AmazonHelp thank you! really appreciate it",9,service_complaint_vague,auto_handle,General venting without specific order or account details; can be handled with empathetic brand apology and open offer to assist.,Acknowledge frustration with empathy; ask open-ended question inviting customer to share specific issue via DM if active help is needed.
215080,"[Customer]: @115850 I am trying 2 cancel order I placed yesterday Order #407-4276619-9778711 but I am not getting the cancel option on app. Pls help
[AmazonHelp]: @167101 Please don't provide your order details, we consider it personal info. Our Twitter page is visible to public. ^NR 3/3",2,other,auto_handle,"Routine return policy, locker instructions, or trade-in inquiries can be answered via self-service help links.",Provide direct URL to locker return instructions or self-service order cancellation portal.
1229661,"[Customer]: @AmazonHelp how do I send parcels back to you? I didn’t get an invoice or anything with my deliveries
[AmazonHelp]: @408404 All returns go through our website, no invoice is required! Please click here for details: https://t.co/WS4XclMz6W ^FD",2,product_info_question,auto_handle,"Factual inquiries regarding product compatibility, specs, or availability can be answered autonomously from public documentation.","Provide concise, accurate product specifications / compatibility details; link to official product detail page or FAQ."
1237575,"[Customer]: @115821 so ridiculous how my prime package isn't here yet..  it's already so late here 😤
[AmazonHelp]: @410304 I'm sorry for the wait! What order status and delivery date(s) are you currently seeing here: https://t.co/Y5jpI9gRhE? ^JR
[Customer]: @AmazonHelp Says on it’s way. But that was 5 hours ago. And estimated time was 8 pm. It’s now 10. Unbelievable
[AmazonHelp]: @410304 I understand your frustration. Can you let us know who the carrier is? We'd love to offer our help to investigate. ^EB
[Customer]: @AmazonHelp Canada Post! Seriously it’s almost 11 pm now. No one should be waiting for nothing like this
[AmazonHelp]: @410304 While we do our best to meet the delivery date we have promised, unexpected delays can occur. Please allow 1-2 business days. ^LH
[Customer]: @AmazonHelp Sure. But just know extending prime memberships don’t really do much if we keep getting service like this🤷🏻‍♀️",7,delivery_delay,escalate,"Persistent delivery failure, broken callback promise, or marked-as-delivered missing package requiring carrier investigation.",Acknowledge missed delivery timeline; request tracking and delivery postcode via secure DM; open carrier escalation ticket for lost-in-transit package.
